,index,code_commune,commune,dep
32969,815467,86266,Surin,86
32970,815474,86268,Tercé,86
32971,815512,86269,Ternay,86
32972,815519,86270,Thollet,86
32973,815522,86271,Thurageau,86
32974,815553,86272,Thuré,86
32975,815606,86273,La Trimouille,86
32976,815624,86274,Les Trois-Moutiers,86
32977,815648,86275,Usseau,86
32978,815670,86276,Usson-du-Poitou,86
32979,815690,86279,Vaux-sur-Vienne,86
32980,815712,86280,Vellèches,86
32981,815722,86281,Saint-Martin-la-Pallu,86
32982,815779,86284,Vernon,86
32983,815807,86285,Verrières,86
32984,815831,86286,Verrue,86
32985,815844,86287,Vézières,86
32986,815861,86288,Vicq-sur-Gartempe,86
32987,815884,86289,Le Vigeant,86
32988,815899,86290,La Villedieu-du-Clain,86
32989,815937,86291,Villemort,86
32990,815943,86292,Villiers,86
32991,815976,86293,Vivonne,86
32992,816030,86294,Vouillé,86
32993,816078,86295,Voulême,86
32994,816093,86296,Voulon,86
32995,816123,86297,Vouneuil-sous-Biard,86
32996,816186,86298,Vouneuil-sur-Vienne,86
32997,816232,86299,Vouzailles,86
32998,816260,86300,Yversay,86
32999,816289,87001,Aixe-sur-Vienne,87
33000,816351,87002,Ambazac,87
33001,816405,87003,Arnac-la-Poste,87
33002,816426,87004,Augne,87
33003,816434,87005,Aureil,87
33004,816466,87006,Azat-le-Ris,87
33005,816473,87007,Balledent,87
33006,816484,87008,La Bazeuge,87
33007,816490,87009,Beaumont-du-Lac,87
33008,816499,87011,Bellac,87
33009,816540,87012,Berneuil,87
33010,816553,87013,Bersac-sur-Rivalier,87
33011,816574,87014,Bessines-sur-Gartempe,87
33012,816616,87015,Beynac,87
33013,816647,87016,Les Billanges,87
33014,816660,87017,Blanzac,87
33015,816678,87018,Blond,87
33016,816703,87019,Boisseuil,87
33017,816758,87020,Bonnac-la-Côte,87
33018,816800,87021,Bosmie-l'Aiguille,87
33019,816848,87022,Breuilaufa,87
33020,816856,87023,Le Buis,87
33021,816869,87024,Bujaleuf,87
33022,816888,87025,Burgnac,87
33023,816920,87027,Bussière-Galant,87
33024,816950,87028,Val-d'Oire-et-Gartempe,87
33025,816971,87029,Les Cars,87
33026,816995,87030,Chaillac-sur-Vienne,87
33027,817025,87031,Le Chalard,87
33028,817041,87032,Châlus,87
33029,817070,87033,Chamboret,87
33030,817099,87034,Champagnac-la-Rivière,87
33031,817116,87035,Champnétery,87
33032,817144,87036,Champsac,87
33033,817168,87037,La Chapelle-Montbrandeix,87
33034,817182,87038,Chaptelat,87
33035,817232,87039,Château-Chervix,87
33036,817261,87040,Châteauneuf-la-Forêt,87
33037,817289,87041,Châteauponsac,87
33038,817321,87042,Le Châtenet-en-Dognon,87
33039,817339,87043,Cheissoux,87
33040,817348,87044,Chéronnac,87
33041,817361,87045,Cieux,87
33042,817390,87046,Cognac-la-Forêt,87
33043,817424,87047,Compreignac,87
33044,817475,87048,Condat-sur-Vienne,87
33045,817536,87049,Coussac-Bonneval,87
33046,817561,87050,Couzeix,87
33047,817635,87051,La Croisille-sur-Briance,87
33048,817656,87052,La Croix-sur-Gartempe,87
33049,817664,87053,Cromac,87
33050,817671,87054,Cussac,87
33051,817691,87056,Dinsac,87
33052,817701,87057,Dompierre-les-Églises,87
33053,817717,87058,Domps,87
33054,817724,87059,Le Dorat,87
33055,817748,87060,Dournazac,87
33056,817762,87061,Droux,87
33057,817773,87062,Eybouleuf,87
33058,817797,87063,Eyjeaux,87
33059,817836,87064,Eymoutiers,87
33060,817865,87065,Feytiat,87
33061,817929,87066,Flavignac,87
33062,817960,87067,Folles,87
33063,817976,87068,Fromental,87
33064,817994,87069,Gajoubert,87
33065,817999,87070,La Geneytouse,87
33066,818031,87071,Glandon,87
33067,818055,87072,Glanges,87
33068,818075,87073,Gorre,87
33069,818100,87074,Les Grands-Chézeaux,87
33070,818109,87075,Isle,87
33071,818179,87076,Jabreilles-les-Bordes,87
33072,818196,87077,Janailhac,87
33073,818218,87078,Javerdat,87
33074,818243,87079,La Jonchère-Saint-Maurice,87
33075,818269,87080,Jouac,87
33076,818272,87081,Jourgnac,87
33077,818308,87082,Ladignac-le-Long,87
33078,818335,87083,Laurière,87
33079,818351,87084,Lavignac,87
33080,818364,87085,Limoges,87
33081,818751,87086,Linards,87
33082,818773,87087,Lussac-les-Églises,87
33083,818782,87088,Magnac-Bourg,87
33084,818816,87089,Magnac-Laval,87
33085,818842,87090,Mailhac-sur-Benaize,87
33086,818847,87091,Maisonnais-sur-Tardoire,87
33087,818857,87092,Marval,87
33088,818875,87093,Masléon,87
33089,818887,87094,Meilhac,87
33090,818912,87095,Meuzac,87
33091,818936,87096,La Meyze,87
33092,818964,87097,Val d'Issoire,87
33093,818987,87099,Moissannes,87
33094,819004,87100,Montrol-Sénard,87
33095,819017,87101,Mortemart,87
33096,819022,87103,Nantiat,87
33097,819058,87104,Nedde,87
33098,819071,87105,Neuvic-Entier,87
33099,819092,87106,Nexon,87
33100,819137,87107,Nieul,87
33101,819183,87108,Nouic,87
33102,819198,87109,Oradour-Saint-Genest,87
33103,819210,87110,Oradour-sur-Glane,87
33104,819256,87111,Oradour-sur-Vayres,87
33105,819288,87112,Pageas,87
33106,819312,87113,Le Palais-sur-Vienne,87
33107,819379,87114,Panazol,87
33108,819452,87115,Pensol,87
33109,819462,87116,Peyrat-de-Bellac,87
33110,819482,87117,Peyrat-le-Château,87
33111,819505,87118,Peyrilhac,87
33112,819544,87119,Pierre-Buffière,87
33113,819580,87120,La Porcherie,87
33114,819598,87121,Rancon,87
33115,819614,87122,Razès,87
33116,819647,87123,Rempnat,87
33117,819650,87124,Rilhac-Lastours,87
33118,819666,87125,Rilhac-Rancon,87
33119,819727,87126,Rochechouart,87
33120,819763,87127,La Roche-l'Abeille,87
33121,819785,87128,Saint-Pardoux-le-Lac,87
33122,819814,87129,Royères,87
33123,819843,87130,Roziers-Saint-Georges,87
33124,819857,87131,Saillat-sur-Vienne,87
33125,819880,87132,Saint-Amand-le-Petit,87
33126,819887,87133,Saint-Amand-Magnazeix,87
33127,819906,87134,Sainte-Anne-Saint-Priest,87
33128,819914,87135,Saint-Auvent,87
33129,819943,87137,Saint-Bazile,87
33130,819950,87138,Saint-Bonnet-Briance,87
33131,819976,87139,Saint-Bonnet-de-Bellac,87
33132,819988,87140,Saint-Brice-sur-Vienne,87
33133,820029,87141,Saint-Cyr,87
33134,820054,87142,Saint-Denis-des-Murs,87
33135,820079,87143,Saint-Gence,87
33136,820130,87144,Saint-Genest-sur-Roselle,87
33137,820158,87145,Saint-Georges-les-Landes,87
33138,820167,87146,Saint-Germain-les-Belles,87
33139,820196,87147,Saint-Gilles-les-Forêts,87
33140,820198,87148,Saint-Hilaire-Bonneval,87
33141,820228,87149,Saint-Hilaire-la-Treille,87
33142,820238,87150,Saint-Hilaire-les-Places,87
33143,820265,87151,Saint-Jean-Ligoure,87
33144,820289,87152,Saint-Jouvent,87
33145,820325,87153,Saint-Julien-le-Petit,87
33146,820335,87154,Saint-Junien,87
33147,820395,87155,Saint-Junien-les-Combes,87
33148,820407,87156,Saint-Just-le-Martel,87
33149,820453,87157,Saint-Laurent-les-Églises,87
33150,820481,87158,Saint-Laurent-sur-Gorre,87
33151,820510,87159,Saint-Léger-la-Montagne,87
33152,820524,87160,Saint-Léger-Magnazeix,87
33153,820533,87161,Saint-Léonard-de-Noblat,87
33154,820586,87162,Sainte-Marie-de-Vaux,87
33155,820604,87163,Saint-Martial-sur-Isop,87
33156,820613,87164,Saint-Martin-de-Jussac,87
33157,820637,87165,Saint-Martin-le-Mault,87
33158,820644,87166,Saint-Martin-le-Vieux,87
33159,820678,87167,Saint-Martin-Terressus,87
33160,820701,87168,Saint-Mathieu,87
33161,820723,87169,Saint-Maurice-les-Brousses,87
33162,820755,87170,Saint-Méard,87
33163,820771,87172,Saint-Ouen-sur-Gartempe,87
33164,820782,87174,Saint-Paul,87
33165,820814,87176,Saint-Priest-Ligoure,87
33166,820838,87177,Saint-Priest-sous-Aixe,87
33167,820878,87178,Saint-Priest-Taurion,87
33168,820926,87179,Saint-Sornin-la-Marche,87
33169,820932,87180,Saint-Sornin-Leulac,87
33170,820946,87181,Saint-Sulpice-Laurière,87
33171,820975,87182,Saint-Sulpice-les-Feuilles,87
33172,820995,87183,Saint-Sylvestre,87
33173,821028,87185,Saint-Victurnien,87
33174,821068,87186,Saint-Vitte-sur-Briance,87
33175,821083,87187,Saint-Yrieix-la-Perche,87
33176,821128,87188,Saint-Yrieix-sous-Aixe,87
33177,821150,87189,Les Salles-Lavauguyon,87
33178,821158,87190,Sauviat-sur-Vige,87
33179,821181,87191,Séreilhac,87
33180,821223,87192,Solignac,87
33181,821264,87194,Sussac,87
33182,821280,87195,Tersannes,87
33183,821285,87197,Thouron,87
33184,821309,87198,Vaulry,87
33185,821323,87199,Vayres,87
33186,821339,87200,Verneuil-Moustiers,87
33187,821342,87201,Verneuil-sur-Vienne,87
33188,821400,87202,Veyrac,87
33189,821450,87203,Vicq-sur-Breuilh,87
33190,821486,87204,Videix,87
33191,821494,87205,Le Vigen,87
33192,821540,87206,Villefavard,87
33193,821547,88001,Les Ableuvenettes,88
33194,821550,88002,Ahéville,88
33195,821557,88003,Aingeville,88
33196,821565,88004,Ainvelle,88
33197,821575,88005,Allarmont,88
33198,821584,88006,Ambacourt,88
33199,821600,88007,Ameuvelle,88
33200,821601,88008,Anglemont,88
33201,821608,88009,Anould,88
33202,821650,88010,Aouze,88
33203,821657,88011,Arches,88
33204,821697,88012,Archettes,88
33205,821734,88013,Aroffe,88
33206,821738,88014,Arrentès-de-Corcieux,88
33207,821749,88015,Attignéville,88
33208,821758,88016,Attigny,88
33209,821770,88017,Aulnois,88
33210,821777,88019,Autigny-la-Tour,88
33211,821784,88020,Autreville,88
33212,821796,88021,Autrey,88
33213,821804,88022,Auzainvilliers,88
33214,821818,88023,Avillers,88
33215,821823,88024,Avrainville,88
33216,821833,88026,Aydoilles,88
33217,821873,88027,Badménil-aux-Bois,88
33218,821885,88028,La Baffe,88
33219,821920,88029,La Vôge-les-Bains,88
33220,821943,88030,Bainville-aux-Saules,88
33221,821954,88031,Balléville,88
33222,821958,88032,Ban-de-Laveline,88
33223,821992,88033,Ban-de-Sapt,88
33224,822006,88035,Barbey-Seroux,88
33225,822012,88036,Barville,88
33226,822018,88037,Basse-sur-le-Rupt,88
33227,822043,88038,Battexey,88
33228,822046,88039,Baudricourt,88
33229,822066,88040,Bayecourt,88
33230,822081,88041,Bazegney,88
33231,822092,88042,Bazien,88
33232,822099,88043,Bazoilles-et-Ménil,88
33233,822110,88044,Bazoilles-sur-Meuse,88
33234,822132,88045,Beaufremont,88
33235,822135,88046,Beauménil,88
33236,822143,88047,Begnécourt,88
33237,822154,88048,Bellefontaine,88
33238,822184,88049,Belmont-lès-Darney,88
33239,822190,88050,Belmont-sur-Buttant,88
33240,822201,88051,Belmont-sur-Vair,88
33241,822210,88052,Belrupt,88
33242,822216,88053,Belval,88
33243,822224,88054,Bertrimoutier,88
33244,822237,88055,Bettegney-Saint-Brice,88
33245,822247,88056,Bettoncourt,88
33246,822255,88057,Le Beulay,88
33247,822264,88058,Biécourt,88
33248,822265,88059,Biffontaine,88
33249,822282,88060,Blémerey,88
33250,822284,88061,Bleurville,88
33251,822293,88062,Blevaincourt,88
33252,822302,88063,Bocquegney,88
33253,822312,88064,Bois-de-Champ,88
33254,822319,88065,Bonvillet,88
33255,822330,88066,Boulaincourt,88
33256,822340,88068,La Bourgonce,88
33257,822372,88069,Bouxières-aux-Bois,88
33258,822386,88070,Bouxurulles,88
33259,822397,88071,Bouzemont,88
33260,822400,88073,Brantigny,88
33261,822423,88074,Brechainville,88
33262,822426,88075,La Bresse,88
33263,822470,88076,Brouvelieures,88
33264,822480,88077,Brû,88
33265,822494,88078,Bruyères,88
33266,822532,88079,Bulgnéville,88
33267,822571,88080,Bult,88
33268,822589,88081,Bussang,88
33269,822620,88082,Celles-sur-Plaine,88
33270,822644,88083,Certilleux,88
33271,822659,88084,Chamagne,88
33272,822680,88085,Champdray,88
33273,822692,88086,Champ-le-Duc,88
33274,822712,88087,Chantraine,88
33275,822772,88088,La Chapelle-aux-Bois,88
33276,822793,88089,La Chapelle-devant-Bruyères,88
33277,822816,88090,Charmes,88
33278,822863,88091,Charmois-devant-Bruyères,88
33279,822880,88092,Charmois-l'Orgueilleux,88
33280,822897,88093,Châtas,88
33281,822899,88094,Châtel-sur-Moselle,88
33282,822938,88095,Châtenois,88
33283,822963,88096,Châtillon-sur-Saône,88
33284,822967,88097,Chauffecourt,88
33285,822975,88098,Chaumousey,88
33286,823015,88099,Chavelot,88
33287,823053,88100,Chef-Haut,88
33288,823060,88101,Cheniménil,88
33289,823101,88102,Chermisey,88
33290,823105,88103,Circourt,88
33291,823110,88104,Circourt-sur-Mouzon,88
33292,823117,88105,Claudon,88
33293,823128,88106,Ban-sur-Meurthe-Clefcy,88
33294,823164,88107,Clérey-la-Côte,88
33295,823165,88108,Le Clerjus,88
33296,823179,88109,Cleurie,88
33297,823210,88110,Clézentaine,88
33298,823218,88111,Coinches,88
33299,823241,88113,Combrimont,88
33300,823248,88114,Contrexéville,88
33301,823290,88115,Corcieux,88
33302,823321,88116,Cornimont,88
33303,823364,88117,Courcelles-sous-Châtenois,88
33304,823370,88118,Coussey,88
33305,823389,88119,Crainvilliers,88
33306,823398,88120,La Croix-aux-Mines,88
33307,823413,88121,Damas-aux-Bois,88
33308,823428,88122,Damas-et-Bettegney,88
33309,823449,88123,Damblain,88
33310,823457,88124,Darney,88
33311,823479,88125,Darney-aux-Chênes,88
33312,823482,88126,Darnieulles,88
33313,823521,88127,Deinvillers,88
33314,823524,88128,Denipaire,88
33315,823540,88129,Derbamont,88
33316,823544,88130,Destord,88
33317,823557,88131,Deycimont,88
33318,823573,88132,Deyvillers,88
33319,823617,88133,Dignonville,88
33320,823633,88134,Dinozé,88
33321,823668,88135,Docelles,88
33322,823693,88136,Dogneville,88
33323,823740,88137,Dolaincourt,88
33324,823745,88138,Dombasle-devant-Darney,88
33325,823748,88139,Dombasle-en-Xaintois,88
33326,823753,88140,Dombrot-le-Sec,88
33327,823772,88141,Dombrot-sur-Vair,88
33328,823785,88142,Domèvre-sur-Avière,88
33329,823808,88143,Domèvre-sur-Durbion,88
33330,823823,88144,Domèvre-sous-Montfort,88
33331,823829,88145,Domfaing,88
33332,823844,88146,Domjulien,88
33333,823853,88147,Dommartin-aux-Bois,88
33334,823866,88148,Dommartin-lès-Remiremont,88
33335,823909,88149,Dommartin-lès-Vallois,88
33336,823915,88150,Dommartin-sur-Vraine,88
33337,823928,88151,Dompaire,88
33338,823965,88152,Dompierre,88
33339,823986,88153,Domptail,88
33340,824001,88154,Domrémy-la-Pucelle,88
33341,824002,88155,Domvallier,88
33342,824009,88156,Doncières,88
33343,824017,88157,Dounoux,88
33344,824051,88158,Éloyes,88
33345,824099,88159,Entre-deux-Eaux,88
33346,824120,88160,Épinal,88
33347,824259,88161,Escles,88
33348,824274,88162,Esley,88
33349,824285,88163,Essegney,88
33350,824309,88164,Estrennes,88
33351,824319,88165,Étival-Clairefontaine,88
33352,824365,88166,Évaux-et-Ménil,88
33353,824382,88167,Faucompierre,88
33354,824398,88168,Fauconcourt,88
33355,824401,88169,Fays,88
33356,824413,88170,Ferdrupt,88
33357,824440,88172,Fiménil,88
33358,824452,88173,Florémont,88
33359,824470,88174,Fomerey,88
33360,824480,88175,Fontenay,88
33361,824506,88176,Fontenoy-le-Château,88
33362,824515,88177,La Forge,88
33363,824538,88178,Les Forges,88
33364,824585,88179,Fouchécourt,88
33365,824586,88180,Frain,88
33366,824595,88181,Fraize,88
33367,824634,88182,Frapelle,88
33368,824643,88183,Frebécourt,88
33369,824661,88184,Fremifontaine,88
33370,824686,88185,Frenelle-la-Grande,88
33371,824697,88186,Frenelle-la-Petite,88
33372,824699,88187,Frénois,88
33373,824704,88188,Fresse-sur-Moselle,88
33374,824736,88189,Fréville,88
33375,824742,88190,Frizon,88
33376,824767,88192,Gelvécourt-et-Adompt,88
33377,824776,88193,Gemaingoutte,88
33378,824785,88194,Gemmelaincourt,88
33379,824794,88195,Gendreville,88
33380,824800,88196,Gérardmer,88
33381,824857,88197,Gerbamont,88
33382,824879,88198,Gerbépal,88
33383,824901,88199,Gignéville,88
33384,824910,88200,Gigney,88
33385,824916,88201,Girancourt,88
33386,824948,88202,Gircourt-lès-Viéville,88
33387,824964,88203,Girecourt-sur-Durbion,88
33388,824986,88205,Girmont-Val-d'Ajol,88
33389,825001,88206,Gironcourt-sur-Vraine,88
33390,825027,88208,Godoncourt,88
33391,825029,88209,Golbey,88
33392,825114,88210,Gorhey,88
33393,825126,88212,Grand,88
33394,825134,88213,La Grande-Fosse,88
33395,825140,88214,Grandrupt-de-Bains,88
33396,825141,88215,Grandrupt,88
33397,825145,88216,Grandvillers,88
33398,825166,88218,Granges-Aumontzey,88
33399,825203,88219,Greux,88
33400,825209,88220,Grignoncourt,88
33401,825212,88221,Gruey-lès-Surance,88
33402,825218,88222,Gugnécourt,88
33403,825237,88223,Gugney-aux-Aulx,88
33404,825244,88224,Hadigny-les-Verrières,88
33405,825264,88225,Hadol,88
33406,825311,88226,Hagécourt,88
33407,825319,88227,Hagnéville-et-Roncourt,88
33408,825326,88228,Haillainville,88
33409,825337,88229,Harchéchamp,88
33410,825342,88230,Hardancourt,88
33411,825345,88231,Haréville,88
33412,825373,88232,Harmonville,88
33413,825383,88233,Harol,88
33414,825409,88236,La Haye,88
33415,825417,88237,Hennecourt,88
33416,825440,88238,Hennezel,88
33417,825451,88239,Hergugney,88
33418,825455,88240,Herpelmont,88
33419,825463,88241,Houécourt,88
33420,825482,88242,Houéville,88
33421,825484,88243,Housseras,88
33422,825502,88244,La Houssière,88
33423,825524,88245,Hurbache,88
33424,825542,88246,Hymont,88
33425,825563,88247,Igney,88
33426,825597,88248,Isches,88
33427,825602,88249,Jainvillotte,88
33428,825607,88250,Jarménil,88
33429,825628,88251,Jeanménil,88
33430,825658,88252,Jésonville,88
33431,825668,88253,Jeuxey,88
33432,825708,88254,Jorxey,88
33433,825712,88255,Jubainville,88
33434,825718,88256,Jussarupt,88
33435,825736,88257,Juvaincourt,88
33436,825744,88258,Lamarche,88
33437,825758,88259,Landaville,88
33438,825769,88260,Langley,88
33439,825779,88261,Laval-sur-Vologne,88
33440,825800,88262,Laveline-devant-Bruyères,88
33441,825818,88263,Laveline-du-Houx,88
33442,825834,88264,Légéville-et-Bonfays,88
33443,825837,88265,Lemmecourt,88
33444,825839,88266,Lépanges-sur-Vologne,88
33445,825865,88267,Lerrain,88
33446,825884,88268,Lesseux,88
33447,825894,88269,Liézey,88
33448,825915,88270,Liffol-le-Grand,88
33449,825941,88271,Lignéville,88
33450,825959,88272,Lironcourt,88
33451,825964,88273,Longchamp,88
33452,825990,88274,Longchamp-sous-Châtenois,88
33453,825993,88275,Lubine,88
33454,826002,88276,Lusse,88
33455,826017,88277,Luvigny,88
33456,826023,88278,Maconcourt,88
33457,826027,88279,Madecourt,88
33458,826030,88280,Madegney,88
33459,826044,88281,Madonne-et-Lamerey,88
33460,826067,88283,Malaincourt,88
33461,826072,88284,Mandray,88
33462,826096,88285,Mandres-sur-Vair,88
33463,826115,88286,Marainville-sur-Madon,88
33464,826119,88287,Marey,88
33465,826125,88289,Martigny-les-Bains,88
33466,826155,88290,Martigny-les-Gerbonvaux,88
33467,826161,88291,Martinvelle,88
33468,826165,88292,Mattaincourt,88
33469,826188,88293,Maxey-sur-Meuse,88
33470,826199,88294,Mazeley,88
33471,826215,88295,Mazirot,88
33472,826227,88296,Médonville,88
33473,826233,88297,Méménil,88
33474,826242,88298,Ménarmont,88
33475,826244,88299,Ménil-en-Xaintois,88
33476,826256,88300,Ménil-de-Senones,88
33477,826266,88301,Ménil-sur-Belvitte,88
33478,826276,88302,Le Ménil,88
33479,826309,88303,Midrevaux,88
33480,826320,88304,Mirecourt,88
33481,826367,88305,Moncel-sur-Vair,88
33482,826378,88306,Le Mont,88
33483,826383,88307,Mont-lès-Lamarche,88
33484,826388,88308,Mont-lès-Neufchâteau,88
33485,826404,88309,Monthureux-le-Sec,88
33486,826419,88310,Monthureux-sur-Saône,88
33487,826434,88311,Montmotier,88
33488,826435,88312,Morelmaison,88
33489,826447,88313,Moriville,88
33490,826459,88314,Morizécourt,88
33491,826465,88315,Mortagne,88
33492,826473,88316,Morville,88
33493,826475,88317,Moussey,88
33494,826490,88318,Moyemont,88
33495,826502,88319,Moyenmoutier,88
33496,826546,88320,Nayemont-les-Fosses,88
33497,826580,88321,Neufchâteau,88
33498,826629,88322,La Neuveville-devant-Lépanges,88
33499,826648,88324,La Neuveville-sous-Châtenois,88
33500,826662,88325,La Neuveville-sous-Montfort,88
33501,826679,88326,Neuvillers-sur-Fave,88
33502,826706,88327,Nomexy,88
33503,826740,88328,Nompatelize,88
33504,826762,88330,Nonville,88
33505,826768,88331,Nonzeville,88
33506,826774,88332,Norroy,88
33507,826788,88333,Nossoncourt,88
33508,826796,88334,Oëlleville,88
33509,826812,88335,Offroicourt,88
33510,826822,88336,Ollainville,88
33511,826824,88338,Ortoncourt,88
33512,826828,88340,Padoux,88
33513,826855,88341,Pair-et-Grandrupt,88
33514,826885,88342,Pallegney,88
33515,826900,88343,Parey-sous-Montfort,88
33516,826915,88344,Pargny-sous-Mureau,88
33517,826929,88345,La Petite-Fosse,88
33518,826937,88346,La Petite-Raon,88
33519,826954,88347,Pierrefitte,88
33520,826966,88348,Pierrepont-sur-l'Arentèle,88
33521,826977,88349,Plainfaing,88
33522,827003,88350,Pleuvezain,88
33523,827008,88351,Plombières-les-Bains,88
33524,827036,88352,Pompierre,88
33525,827047,88353,Pont-lès-Bonfays,88
33526,827049,88354,Pont-sur-Madon,88
33527,827058,88355,Portieux,88
33528,827089,88356,Les Poulières,88
33529,827100,88357,Poussay,88
33530,827124,88358,Pouxeux,88
33531,827166,88359,Prey,88
33532,827173,88360,Provenchères-lès-Darney,88
33533,827179,88361,Provenchères-et-Colroy,88
33534,827206,88362,Le Puid,88
33535,827216,88363,Punerot,88
33536,827223,88364,Puzieux,88
33537,827235,88365,Racécourt,88
33538,827246,88366,Rainville,88
33539,827255,88367,Rambervillers,88
33540,827297,88368,Ramecourt,88
33541,827313,88369,Ramonchamp,88
33542,827345,88370,Rancourt,88
33543,827349,88371,Raon-aux-Bois,88
33544,827392,88372,Raon-l'Étape,88
33545,827437,88373,Raon-sur-Plaine,88
33546,827442,88374,Rapey,88
33547,827443,88375,Raves,88
33548,827464,88376,Rebeuville,88
33549,827481,88377,Regnévelle,88
33550,827484,88378,Regney,88
33551,827493,88379,Rehaincourt,88
33552,827512,88380,Rehaupal,88
33553,827525,88381,Relanges,88
33554,827537,88382,Remicourt,88
33555,827539,88383,Remiremont,88
33556,827625,88385,Remoncourt,88
33557,827642,88386,Remomeix,88
33558,827666,88387,Removille,88
33559,827677,88388,Renauvoid,88
33560,827692,88389,Repel,88
33561,827701,88390,Robécourt,88
33562,827712,88391,Rochesson,88
33563,827743,88393,Rollainville,88
33564,827758,88394,Romain-aux-Bois,88
33565,827761,88395,Romont,88
33566,827774,88398,Les Rouges-Eaux,88
33567,827779,88399,Le Roulier,88
33568,827788,88400,Rouvres-en-Xaintois,88
33569,827805,88401,Rouvres-la-Chétive,88
33570,827826,88402,Roville-aux-Chênes,88
33571,827834,88403,Rozerotte,88
33572,827848,88404,Rozières-sur-Mouzon,88
33573,827850,88406,Rugney,88
33574,827862,88407,Ruppes,88
33575,827873,88408,Rupt-sur-Moselle,88
33576,827918,88409,Saint-Amé,88
33577,827956,88410,Sainte-Barbe,88
33578,827969,88411,Saint-Baslemont,88
33579,827975,88412,Saint-Benoît-la-Chipotte,88
33580,827988,88413,Saint-Dié-des-Vosges,88
33581,828112,88415,Saint-Étienne-lès-Remiremont,88
33582,828159,88416,Saint-Genest,88
33583,828161,88417,Saint-Gorgon,88
33584,828173,88418,Sainte-Hélène,88
33585,828189,88419,Saint-Jean-d'Ormont,88
33586,828198,88421,Saint-Julien,88
33587,828202,88423,Saint-Léonard,88
33588,828224,88424,Sainte-Marguerite,88
33589,828259,88425,Saint-Maurice-sur-Mortagne,88
33590,828265,88426,Saint-Maurice-sur-Moselle,88
33591,828291,88427,Saint-Menge,88
33592,828298,88428,Saint-Michel-sur-Meurthe,88
33593,828340,88429,Saint-Nabord,88
33594,828393,88430,Saint-Ouen-lès-Parey,88
33595,828411,88431,Saint-Paul,88
33596,828417,88432,Saint-Pierremont,88
33597,828423,88433,Saint-Prancher,88
33598,828432,88434,Saint-Remimont,88
33599,828449,88435,Saint-Remy,88
33600,828473,88436,Saint-Stail,88
33601,828478,88437,Saint-Vallier,88
33602,828484,88438,La Salle,88
33603,828506,88439,Sanchey,88
33604,828548,88440,Sandaucourt,88
33605,828557,88441,Sans-Vallois,88
33606,828564,88442,Sapois,88
33607,828590,88443,Sartes,88
33608,828593,88444,Le Saulcy,88
33609,828609,88445,Saulcy-sur-Meurthe,88
33610,828655,88446,Saulxures-lès-Bulgnéville,88
33611,828664,88447,Saulxures-sur-Moselotte,88
33612,828703,88448,Sauville,88
33613,828712,88449,Savigny,88
33614,828722,88450,Senaide,88
33615,828729,88451,Senones,88
33616,828754,88452,Senonges,88
33617,828762,88453,Seraumont,88
33618,828763,88454,Sercœur,88
33619,828773,88455,Serécourt,88
33620,828784,88456,Serocourt,88
33621,828790,88457,Sionne,88
33622,828803,88458,Socourt,88
33623,828817,88459,Soncourt,88
33624,828819,88460,Soulosse-sous-Saint-Élophe,88
33625,828840,88461,Suriauville,88
33626,828856,88462,Le Syndicat,88
33627,828893,88463,Taintrux,88
33628,828934,88464,Tendon,88
33629,828959,88465,Thaon-les-Vosges,88
33630,829025,88466,They-sous-Montfort,88
33631,829034,88467,Thiéfosse,88
33632,829065,88468,Le Thillot,88
33633,829098,88469,Thiraucourt,88
33634,829106,88470,Le Tholy,88
33635,829143,88471,Les Thons,88
33636,829148,88472,Thuillières,88
33637,829157,88473,Tignécourt,88
33638,829160,88474,Tilleux,88
33639,829168,88475,Tollaincourt,88
33640,829174,88476,Totainville,88
33641,829182,88477,Trampot,88
33642,829185,88478,Tranqueville-Graux,88
33643,829186,88479,Trémonzey,88
33644,829193,88480,Ubexy,88
33645,829207,88481,Uriménil,88
33646,829243,88483,Uxegney,88
33647,829293,88484,Uzemain,88
33648,829327,88485,La Vacheresse-et-la-Rouillie,88
33649,829333,88486,Vagney,88
33650,829386,88487,Le Val-d'Ajol,88
33651,829425,88488,Valfroicourt,88
33652,829435,88489,Valleroy-aux-Saules,88
33653,829447,88490,Valleroy-le-Sec,88
33654,829461,88491,Les Vallois,88
33655,829468,88492,Le Valtin,88
33656,829475,88493,Varmonzey,88
33657,829480,88494,Vaubexy,88
33658,829486,88495,Vaudéville,88
33659,829499,88496,Vaudoncourt,88
33660,829511,88497,Vaxoncourt,88
33661,829533,88498,Vecoux,88
33662,829564,88499,Velotte-et-Tatignécourt,88
33663,829576,88500,Ventron,88
33664,829602,88501,Le Vermont,88
33665,829607,88502,Vervezelle,88
33666,829617,88503,Vexaincourt,88
33667,829624,88504,Vicherey,88
33668,829632,88505,Vienville,88
33669,829640,88506,Vieux-Moulin,88
33670,829655,88507,Villers,88
33671,829669,88508,Ville-sur-Illon,88
33672,829683,88509,Villoncourt,88
33673,829693,88510,Villotte,88
33674,829699,88511,Villouxel,88
33675,829703,88512,Viménil,88
33676,829714,88513,Vincey,88
33677,829755,88514,Viocourt,88
33678,829768,88515,Vioménil,88
33679,829773,88516,Vittel,88
33680,829826,88517,Viviers-le-Gras,88
33681,829835,88518,Viviers-lès-Offroicourt,88
